id,title,step1_class,is_safety,primary_objective_score,method_score,evaluation_score,total_score,subdomain,confidence,reasoning
tuLF84azND,Sequential Parallel Duality in Prefix Scannable Models,3,False,0,0,0,0,,high,"The paper focuses on the architectural efficiency and theoretical characterization of sequence models for parallel training and sequential inference, with no mention of safety or alignment."
x7zOzUwtR7,Structure-Aware Graph Hypernetworks for Neural Program Synthesis,3,False,0,0,0,0,,high,"The paper focuses on improving neural program synthesis and generalization using structure-aware hypernetworks, with no mention of AI safety, alignment, or catastrophic risk."
m00gjQfpCc,Composer: A Search Framework for Hybrid Neural Architecture Design,3,False,0,0,0,0,,high,"The paper focuses on neural architecture search to improve model performance and efficiency, with no mention of AI safety, alignment, or risk mitigation."
YxsfxAvJv4,WorldSense: Evaluating Real-world Omnimodal Understanding for Multimodal LLMs,3,False,0,0,0,0,,high,"The paper presents a benchmark for evaluating omnimodal understanding capabilities in LLMs, with no mention of safety, alignment, or risk mitigation."
xsSJw6jJBL,Photon: Speedup Volume Understanding with Efficient Multimodal Large Language Models,2,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and reliability of 3D medical imaging for clinical VQA, which falls under standard reliability and XAI capabilities for narrow ML models."
tWMfhoP3as,OneTwoVLA: A Unified Vision-Language-Action Model with Adaptive Reasoning,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities and efficiency of a vision-language-action model for robotics, with no explicit safety or alignment motivation."
CNDNRjpVIL,HEEGNet: Hyperbolic Embeddings for EEG,3,False,0,0,0,0,,high,"The paper focuses on improving EEG decoding and generalization using hyperbolic embeddings, which is a general capability/performance improvement for brain-computer interfaces with no safety or alignment motivation."
uAkexWJ7dW,Robust Selective Activation with Randomized Temporal K-Winner-Take-All in Spiking Neural Networks for Continual Learning,3,False,0,0,0,0,,high,"The paper focuses on continual learning and catastrophic forgetting in Spiking Neural Networks, which are standard ML capability and efficiency challenges, not frontier AI safety or alignment."
v6HPsCu2R8,Hedonic Neurons: A Mechanistic Mapping of Latent Coalitions in Transformer MLPs,4,True,3,2,1,6,Interpretability,high,"The paper proposes a mechanistic interpretability framework to understand how neurons in LLM MLP layers form coalitions to encode features, which is a core goal of understanding frontier model internals."
eDZjLPfsin,Memba: Membrane-driven Parameter-Efficient Fine-Tuning for Mamba,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of fine-tuning Mamba models using a new PEFT method, with no mention of safety, alignment, or risk mitigation."
htQDmHvva6,Token Hidden Reward: Steering Exploration-Exploitation in Group Relative Deep Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving reasoning performance and balancing exploration-exploitation in RL training for LLMs, which is a general capability improvement rather than an AI safety or alignment goal."
8XFPhByERc,LEAP: Local ECT-Based Learnable Positional Encodings for Graphs,3,False,0,0,0,0,,high,"The paper focuses on improving graph representation learning through a new positional encoding method, with no mention of AI safety, alignment, or risk mitigation."
qTvmTCDRyD,DRIFT-Net: A Spectral-Coupled Neural Operator for PDEs Learning,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and accuracy of solving Partial Differential Equations (PDEs) using neural operators, which is a general capability/performance improvement task."
76OZBE4Rb6,Sample Lottery: Unsupervised Discovery of Critical Instances for LLM Reasoning,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency of training LLM reasoning capabilities through unsupervised sample selection, with no explicit safety or alignment motivation."
8epkNiuAQC,Influence Dynamics and Stagewise Data Attribution,1,False,0,0,0,0,,high,"The paper focuses on data attribution and influence functions to understand how models learn, which falls under traditional ML data attribution and copyright/attribution ethics (Class 1) rather than frontier AI safety."
73FGjnKu1P,Seeing What’s Wrong: A Trajectory-Guided Approach to Caption Error Detection,2,False,0,0,0,0,,high,"The paper focuses on improving the reliability of multimodal datasets by detecting errors in image captions, which falls under standard reliability and XAI capabilities for current-generation models."
VAn2YVMuZC,StPR: Spatiotemporal Preservation and Routing for Exemplar-Free Video Class-Incremental Learning,3,False,0,0,0,0,,high,"The paper focuses on Video Class-Incremental Learning and mitigating catastrophic forgetting in a standard ML performance context, which is a general capability/efficiency goal rather than an AI safety goal."
ofEkphaqg7,TrimR: Verifier-based Training-Free Thinking Trimming for Efficient Test-Time Scaling,3,False,0,0,0,0,,high,"The paper focuses on improving inference efficiency and reducing decoding overhead in Large Reasoning Models through a trimming framework, with no explicit safety or alignment motivation."
IWt4ERrdYp,SceneStreamer: Continuous Scenario Generation as Next Token Group Prediction,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of traffic simulation for autonomous driving, which is a general capability/performance improvement task without an explicit AI safety or alignment motivation."
cM3gsqEI4K,When LLMs get significantly worse: A statistical approach to detect model degradations,2,False,0,0,0,0,,high,"The paper focuses on statistical methods to detect performance degradation caused by model optimization (like quantization), which falls under reliability and usability (Class 2) rather than frontier AI safety."
VXB4xxAgOf,Discrete Adjoint Matching,3,False,0,0,0,0,,high,"The paper focuses on a mathematical method for fine-tuning discrete generative models via reward optimization, which is a general capability improvement without an explicit safety or alignment motivation."
zNCNEOhKps,PICS: Pairwise Image Compositing with Spatial Interactions,3,False,0,0,0,0,,high,"The paper focuses on improving the technical quality and spatial consistency of image compositing in diffusion models, which is a general capability improvement with no safety or alignment motivation."
1ifQzlETeG,MindMix: A Multimodal Foundation Model for Auditory Perception Decoding via Deep Neural-Acoustic Alignment,3,False,0,0,0,0,,high,"The paper focuses on improving the capability of decoding auditory perception from EEG signals using a multimodal foundation model, with no mention of AI safety, alignment, or catastrophic risk."
tNWZVoVPzZ,PAMDP: Interact to Persona Alignment via a Partially Observable Markov Decision Process,3,False,0,0,0,0,,high,"The paper focuses on improving persona adaptation and user-specific preference alignment for dialogue systems, which is a general capability/usability goal rather than a safety or alignment effort to prevent catastrophic risks."
QQCrZXWG9s,Invert4TVG: A Temporal Video Grounding Framework with Inversion Tasks Preserving Action Understanding Ability,3,False,0,0,0,0,,high,"The paper focuses on improving the performance of Temporal Video Grounding (TVG) through auxiliary tasks to enhance action understanding, which is a general capability improvement with no safety or alignment motivation."
scgtQSpROE,Logit‑KL Flow Matching: Non‑Autoregressive Text Generation via Sampling‑Hybrid Inference,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of non-autoregressive text generation using flow matching, with no mention of safety, alignment, or risk mitigation."
lsEnQ47VXh,Image Can Bring Your Memory Back: A Novel Multi-Modal Guided Attack against Image Generation Model Unlearning,4,True,3,2,1,6,Red-Teaming,high,The paper proposes a framework to actively break the safety guardrails of machine unlearning in image generation models via multi-modal adversarial attacks.
j3gNYqrHtl,FACT: Fine-grained Across-variable Convolution for Multivariate Time Series Forecasting,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and architecture of multivariate time series forecasting with no mention of AI safety, alignment, or risk mitigation."
yiMlVBAoQi,Efficient Quantization of Mixture-of-Experts with Theoretical Generalization Guarantees,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and memory overhead of Mixture-of-Experts models through quantization, which is a general capability/efficiency goal with no safety or alignment motivation."
U2jxHXuOX9,ProofBridge: Auto-Formalization of Natural Language Proofs in Lean via Joint Embeddings,3,False,0,0,0,0,,high,"The paper focuses on improving the capability of auto-formalizing mathematical proofs from natural language to Lean 4, which is a general capability improvement with no explicit safety or alignment motivation."
a5aRjldX9l,Aligning Collaborative View Recovery and Tensorial Subspace Learning via Latent Representation for Incomplete Multi-View Clustering,3,False,0,0,0,0,,high,"The paper focuses on incomplete multi-view clustering and data imputation, which is a standard machine learning capability task with no relation to AI safety or alignment."
xu1XwVZtDi,Kevin: Multi-Turn RL for Generating CUDA Kernels,3,False,0,0,0,0,,high,"The paper focuses on improving the capability of generating and optimizing CUDA kernels using multi-turn RL, with no mention of safety, alignment, or catastrophic risk."
n3iFV0gLMc,FingerTip 20K: A Benchmark for Proactive and Personalized Mobile LLM Agents,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities of mobile LLM agents regarding proactivity and personalization, with no mention of AI safety, alignment, or catastrophic risk."
tz5yPWZp9W,TRAC: Tensor-Train based Across-layer Compression for Parameter-Efficient Fine-Tuning,3,False,0,0,0,0,,high,"The paper focuses on parameter-efficient fine-tuning and model compression for performance and efficiency, with no mention of AI safety or alignment."
oFsNco4aMm,UP2You: Fast Reconstruction of Yourself from Unconstrained Photo Collections,3,False,0,0,0,0,,high,"The paper focuses on 3D human reconstruction from 2D photos, which is a general computer vision capability with no safety or alignment motivation."
qTqAL2t8Aa,Robust Spiking Neural Networks Against Adversarial Attacks,2,False,0,0,0,0,,high,"The paper focuses on adversarial robustness of Spiking Neural Networks (SNNs), which is a standard ML reliability/robustness problem for a specific architecture, rather than frontier AGI safety or catastrophic risk."
eqcDckWHik,CompassNav: Steering From Path Imitation to Decision Understanding In Navigation,3,False,0,0,0,0,,high,"The paper focuses on improving navigation capabilities and generalization in LVLMs through a new training paradigm and dataset, with no mention of AI safety, alignment, or catastrophic risk."
32mrjmaeMP,Dataless Weight Disentanglement in Task Arithmetic via Kronecker-Factored Approximate Curvature,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and modularity of task arithmetic in foundation models via curvature approximation, with no explicit AI safety or alignment motivation."
nyttIJfwW7,"FlowAlign: Trajectory-Regularized, Inversion-Free Flow-based Image Editing",3,False,0,0,0,0,,high,"The paper focuses on improving image editing consistency and stability in flow-based generative models, which is a general capability/performance goal with no safety or alignment motivation."
mrViXFfrsU,Divid: Disentangled Spatial-Temporal Modeling within LLMs for Temporally Grounded Video Understanding,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of video understanding in LLMs through spatio-temporal disentanglement, with no mention of AI safety or alignment."
ljM1HTSH9c,Explainable $ K $-means Neural Networks for Multi-view Clustering,2,False,0,0,0,0,,high,"The paper focuses on explainability for a specific clustering algorithm (K-means Neural Networks) to improve usability and transparency in a narrow ML task, which falls under Class 2."
Xhf9YqwlM4,Tokenisation over Bounded Alphabets is Hard,3,False,0,0,0,0,,high,"The paper is a theoretical computer science analysis of the computational complexity of tokenization algorithms, focusing on NP-completeness and approximation hardness without any safety or alignment motivation."
r3DOISnvHD,Are we measuring oversmoothing in graph neural networks correctly?,3,False,0,0,0,0,,high,"The paper focuses on improving the measurement of oversmoothing in Graph Neural Networks to improve model performance, which is a general capability/architectural issue with no safety or alignment motivation."
HBXUC3YtP4,Exposing Weaknesses of Large Reasoning Models through Graph Algorithm Problems,3,False,0,0,0,0,,high,"The paper focuses on evaluating the reasoning capabilities and performance limitations of LRMs using a new benchmark for graph algorithms, with no explicit safety or alignment motivation."
XCFL4Po1d8,Best-of-three-worlds Analysis for Dueling Bandits with Borda Winner,3,False,0,0,0,0,,high,"The paper focuses on the mathematical optimization of dueling bandits and regret bounds for Borda winners, which is a standard machine learning/online learning problem with no safety or alignment motivation."
323ximYcsk,DA$^{2}$: Depth Anything in Any Direction,3,False,0,0,0,0,,high,"The paper focuses on improving panoramic depth estimation and zero-shot generalization in 3D vision, which is a general capability improvement with no safety or alignment motivation."
TRmIcgMe8I,Concept-TRAK: Understanding how diffusion models learn concepts through concept attribution,1,False,0,0,0,0,,high,"The paper focuses on data attribution for copyright and transparency in diffusion models, which falls under traditional ML ethics and copyright/data attribution (Class 1)."
4tasfBIPxp,DistMLIP: A Distributed Inference Platform for Machine Learning Interatomic Potentials,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and scalability of distributed inference for machine learning interatomic potentials in materials science, with no mention of AI safety or alignment."
55laGcPNZZ,Beyond Simple Graphs: Neural Multi-Objective Routing on Multigraphs,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and scalability of neural networks for multi-objective routing on multigraphs, which is a general capability/optimization problem with no safety or alignment motivation."
ABjaSsrYPD,Temporal Concept Dynamics in Diffusion Models via Prompt-Conditioned Interventions,2,False,0,0,0,0,,high,"The paper focuses on understanding the internal dynamics of concept formation in diffusion models for the purpose of explainability and reliability of image generation, which falls under XAI capabilities rather than frontier AI safety."
28Hfz8RLcD,MICLIP: Learning to Interpret Representation in Vision Models,4,True,3,2,1,6,Interpretability,high,The paper explicitly focuses on mechanistic interpretability to decode the internal workings of vision models and proposes a new framework to align internal representations with semantic concepts.
c8r3lzyVTS,Video Scene Segmentation with Genre and Duration Signals,3,False,0,0,0,0,,high,"The paper focuses on improving video scene segmentation performance using metadata and duration signals, with no mention of AI safety, alignment, or risk mitigation."
1XowCDuqSM,Covariate-Guided Clusterwise Linear Regression for Generalization to Unseen Data,3,False,0,0,0,0,,high,"The paper focuses on improving the generalization and convergence of clusterwise linear regression for tabular data, which is a standard machine learning capability improvement with no safety or alignment motivation."
6sOSwgCmpH,Learning Self-Critiquing Mechanisms for Region-Guided Chest X-Ray Report Generation,2,False,0,0,0,0,,high,"The paper focuses on improving the reliability and interpretability of medical imaging reports to reduce hallucinations in a clinical setting, which falls under Class 2."
e7gbgdw05A,PEERING INTO THE UNKNOWN: ACTIVE VIEW SELECTION WITH NEURAL UNCERTAINTY MAPS FOR 3D RECONSTRUCTION,3,False,0,0,0,0,,high,"The paper focuses on active view selection for 3D reconstruction in computer vision, which is a general capability/performance task with no safety or alignment motivation."
if1Ndb6RWD,Information-based Value Iteration Networks for Decision Making Under Uncertainty,3,False,0,0,0,0,,high,"The paper focuses on improving decision-making and generalization in partially observable environments using a new network architecture, with no explicit AI safety or alignment motivation."
3qiCnLf3jf,Best-of-Infinity: Asymptotic Performance of Test-Time LLM Ensembling,3,False,0,0,0,0,,high,"The paper focuses on improving LLM performance and inference efficiency through ensembling and adaptive generation, with no mention of safety, alignment, or risk mitigation."
MTWFfKw3sd,Unsupervised Representation Learning - an Invariant Risk Minimization Perspective,3,False,0,0,0,0,,high,"The paper focuses on unsupervised representation learning and distributional robustness (IRM) for general ML performance, with no mention of existential risk, alignment, or frontier AI safety."
IobTEbQ3vt,Bringing Stability to Diffusion: Decomposing and Reducing Variance of Training Masked Diffusion Models,3,False,0,0,0,0,,high,"The paper focuses on improving the training stability and performance of Masked Diffusion Models through variance reduction, which is a general capability/optimization goal with no safety or alignment motivation."
aQZIpELFwp,Are Reasoning LLMs Robust to Interventions on their Chain-of-Thought?,2,False,0,0,0,0,,high,"The paper focuses on the reliability and robustness of Chain-of-Thought reasoning in LLMs for performance on benchmarks, which falls under reliability and XAI capabilities rather than existential or frontier AI safety."
acQP99PU8y,TriQDef: Disrupting Semantic and Gradient Alignment to Prevent Adversarial Patch Transferability in Quantized Neural Networks,4,True,3,2,1,6,Adversarial Robustness,high,The paper focuses on hardening quantized neural networks against adversarial patch attacks by disrupting gradient and semantic alignment.
PSmakC4sw5,Composite Optimization with Error Feedback: the Dual Averaging Approach,3,False,0,0,0,0,,high,"The paper focuses on communication efficiency and convergence analysis for distributed composite optimization in machine learning, with no mention of AI safety or alignment."
HIG7riDJ9N,Exploring Real-Time Super-Resolution: Benchmarking and Fine-Tuning for Streaming Content,3,False,0,0,0,0,,high,"The paper focuses on improving video super-resolution for streaming content, which is a general capability/performance improvement task with no safety or alignment motivation."
Hj8Dc14nk1,Children's Intelligence Tests Pose Challenges for MLLMs? KidGym: A 2D Grid-Based Reasoning Benchmark for MLLMs,3,False,0,0,0,0,,high,"The paper focuses on creating a benchmark to evaluate the general cognitive capabilities and intelligence of MLLMs, with no mention of safety, alignment, or catastrophic risk."
axR2KZwaD3,"Understanding Transformers for Time Series: Rank Structure, Flow-of-ranks, and Compressibility",3,False,0,0,0,0,,high,"The paper focuses on the architectural efficiency and compressibility of Transformers for time series data, with no mention of safety, alignment, or catastrophic risk."
41xrZ3uGuI,FeatureBench: Benchmarking Agentic Coding for Complex Feature Development,3,False,0,0,0,0,,high,"The paper focuses on benchmarking the coding capabilities of LLM agents for software development, with no mention of safety, alignment, or catastrophic risk."
k8ovuXEQQu,House Of Dextra : Cross-Embodied Co-Design for Dexterous Hands,3,False,0,0,0,0,,high,"The paper focuses on robotic hardware co-design and control for dexterous manipulation, which is a general capabilities/robotics research goal with no safety or alignment motivation."
qDLVgr8ESB,Cannistraci-Hebb Training on Ultra-Sparse Spiking Neural Networks,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and sparsity of Spiking Neural Networks for neuromorphic computing, with no mention of AI safety, alignment, or catastrophic risk."
h9HwUAODFP,In-Context Learning of Temporal Point Processes with Foundation Inference Models,3,False,0,0,0,0,,high,"The paper focuses on improving the capability of modeling temporal point processes via in-context learning and foundation models, with no mention of safety, alignment, or risk mitigation."
0BkvUY61MX,"ATLAS: Adaptive Transfer Scaling Laws for Multilingual Pretraining, Finetuning, and Decoding the Curse of Multilinguality",3,False,0,0,0,0,,high,"The paper focuses on scaling laws for multilingual pretraining and performance optimization, with no mention of AI safety, alignment, or catastrophic risk."
rRp8yYKRGj,Consistent Text-to-Image Generation via Scene De-Contextualization,3,False,0,0,0,0,,high,"The paper focuses on improving the consistency of text-to-image generation by reducing identity shift, which is a capability/performance improvement and has no safety or alignment motivation."
OTCfZ6h8Pe,DiscoX: Benchmarking Discourse-Level Translation in Expert Domains,3,False,0,0,0,0,,high,"The paper focuses on improving and benchmarking machine translation capabilities in expert domains, with no mention of AI safety, alignment, or catastrophic risk."
O70LkLl3gW,Enhancing Geometric Perception in VLMs via Translator-Guided Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving the geometric perception and reasoning capabilities of VLMs using a new benchmark and RL framework, with no mention of AI safety, alignment, or catastrophic risk."
5HaRjXai12,Trinity: An Evolved LLM Coordinator,3,False,0,0,0,0,,high,"The paper focuses on improving model performance and intelligence through a coordinator architecture for LLM collaboration, with no mention of safety, alignment, or risk mitigation."
huptrb4JTa,ProofOptimizer: Training Language Models to Simplify Proofs without Human Demonstrations,3,False,0,0,0,0,,high,"The paper focuses on improving the readability and length of formal mathematical proofs, which is a general capability improvement for LLMs and not an AI safety or alignment effort."
4WMBSHHJEr,Machine Unlearning under Retain–Forget Entanglement,4,True,3,2,1,6,Alignment Training,high,"The paper focuses on machine unlearning, specifically improving the precision of removing specific data subsets while maintaining performance on others, which falls under the Alignment Training subdomain."
jt7oCtYqHE,From f(x) and g(x) to f(g(x)): LLMs Learn New Skills in RL by Composing Old Ones,3,False,0,0,0,0,,high,"The paper focuses on the cognitive mechanisms of skill acquisition and composition in LLMs during RL, which is a general capabilities study with no explicit safety or alignment motivation."
UDIYU1X3vC,Proper Velocity Neural Networks,3,False,0,0,0,0,,high,"The paper focuses on improving the numerical stability and representation of hyperbolic neural networks for general tasks like image and graph classification, with no mention of AI safety or alignment."
Q3yLIIkt7z,Scaling Laws and Spectra of Shallow Neural Networks in the Feature Learning Regime,3,False,0,0,0,0,,high,"The paper focuses on the theoretical analysis of scaling laws and spectral properties of shallow neural networks to understand generalization, with no mention of AI safety or alignment."
3DcaUTjdKc,Paper2Code: Automating Code Generation from Scientific Papers in Machine Learning,3,False,0,0,0,0,,high,"The paper focuses on improving the capability of LLMs to automate code generation from scientific papers, which is a general capability improvement with no safety or alignment motivation."
644FH1vVIl,DiffAdapt: Difficulty-Adaptive Reasoning for Token-Efficient LLM Inference,3,False,0,0,0,0,,high,"The paper focuses on improving inference efficiency and reducing token usage by adaptively selecting reasoning strategies based on problem difficulty, which is a general capability/efficiency goal."
cPCGB402ff,SportR: A Benchmark for Multimodal Large Language Model Reasoning in Sports,3,False,0,0,0,0,,high,"The paper describes a benchmark for improving and evaluating multimodal reasoning capabilities in the context of sports, with no mention of AI safety, alignment, or catastrophic risk."
eFExhM3tKr,Task-Adaptive Parameter-Efficient Fine-Tuning for Weather Foundation Models,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of weather foundation models through parameter-efficient fine-tuning, with no mention of AI safety or alignment."
zM23kMEt5q,Variance-Dependent Regret Lower Bounds for Contextual Bandits,3,False,0,0,0,0,,high,"The paper is a theoretical study on regret lower bounds for contextual bandits, which is a standard machine learning optimization problem with no safety or alignment motivation."
cDuA6ZNvCl,Efficient Agent Training for Computer Use,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities and training efficiency of agents for computer use via data synthesis, with no mention of safety, alignment, or risk mitigation."
QMMlaI9VbR,Geometric Autoencoder Priors for Bayesian Inversion: Learn First Observe Later,3,False,0,0,0,0,,high,"The paper focuses on Bayesian inversion and uncertainty quantification for physical engineering systems, which is a standard ML application for scientific computing with no relation to AI safety or alignment."
83F6YF4Hz6,SPELL: Self-Play Reinforcement Learning for Evolving Long-Context Language Models,3,False,0,0,0,0,,high,"The paper focuses on improving long-context reasoning capabilities through a self-play RL framework, with no explicit safety or alignment motivation."
2OO399hRD6,Reshaping Reasoning in LLMs: A Theoretical Analysis of RL Training Dynamics through Pattern Selection,3,False,0,0,0,0,,high,"The paper focuses on understanding the training dynamics of RL to improve reasoning capabilities and performance, with no mention of safety, alignment, or catastrophic risk."
FjTYIRufJp,A Unifying View of Coverage in Linear Off-policy Evaluation,3,False,0,0,0,0,,high,"The paper focuses on the statistical analysis of off-policy evaluation in reinforcement learning, specifically regarding feature coverage and prediction error, with no mention of AI safety, alignment, or catastrophic risk."
Kcb6WufAco,A Probabilistic Hard Concept Bottleneck for Steerable Generative Models,2,False,0,0,0,0,,high,"The paper focuses on XAI and steerability for generative models via concept bottlenecks, which falls under reliability and transparency for current-generation usability (Class 2) rather than existential or frontier AI safety."
DNBlGOsIxn,BideDPO: Conditional Image Generation with Simultaneous Text and Condition Alignment,3,False,0,0,0,0,,high,"The paper focuses on improving the alignment of text and image conditions in generative models to resolve conflicts and biases, which is a general capability/performance improvement task rather than an AI safety or alignment task."
PKidr9Ruli,"On Powerful Ways to Generate: Autoregression, Diffusion, and Beyond",3,False,0,0,0,0,,high,"The paper focuses on comparing the computational power and efficiency of different generation paradigms (autoregressive vs. diffusion) to improve reasoning capabilities, with no mention of safety, alignment, or catastrophic risk."
P4VsQexEPe,Decoupled MeanFlow: Turning Flow Models into Flow Maps for Accelerated Sampling,3,False,0,0,0,0,,high,"The paper focuses on improving the sampling efficiency and image quality of generative flow models, which is a general capability improvement with no safety or alignment motivation."
bn6bD7TowO,Topology Matters in RTL Circuit Representation Learning,3,False,0,0,0,0,,high,"The paper focuses on improving representation learning for hardware circuit design (RTL) to enhance PPA prediction and generation, with no mention of AI safety or alignment."
J2gI585XDK,Learnability and Privacy Vulnerability are Entangled in a Few Critical Weights,1,False,0,0,0,0,,high,"The paper focuses on membership privacy preservation and Membership Inference Attacks, which falls under traditional ML privacy and Class 1."
FaJ7WwIstO,Draw-In-Mind: Rebalancing Designer-Painter Roles in Unified Multimodal Models Benefits Image Editing,3,False,0,0,0,0,,high,"The paper focuses on improving image editing capabilities in multimodal models through a new dataset and architectural role rebalancing, with no mention of AI safety or alignment."
vBmRQHW7en,Sampling-aware Adversarial Attacks Against Large Language Models,4,True,3,2,1,6,Red-Teaming,high,"The paper focuses on improving the efficiency and success rate of adversarial attacks to elicit harmful responses from LLMs, which is a core part of red-teaming for safety evaluation."
symgW6FhA6,Triple-BERT: Do We Really Need MARL for Order Dispatch on Ride-Sharing Platforms?,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of order dispatching in ride-sharing platforms using reinforcement learning, with no mention of AI safety, alignment, or catastrophic risk."
TLSUIyBIfs,Quantitative Bounds for Length Generalization in Transformers,3,False,0,0,0,0,,high,"The paper focuses on the technical capability of length generalization in transformers, which is a general performance/intelligence property with no explicit safety or alignment motivation."
LBtWaUc7FE,ReFusion: A Diffusion Large Language Model with Parallel Autoregressive Decoding,3,False,0,0,0,0,,high,"The paper focuses on improving inference speed and generation quality of diffusion-based language models through a new decoding architecture, with no mention of safety or alignment."
kI27Niy4xY,Text-to-3D by Stitching a Multi-view Reconstruction Network to a Video Generator,3,False,0,0,0,0,,high,"The paper focuses on improving text-to-3D generation capabilities by stitching a video generator to a reconstruction network, with no safety or alignment motivation."
eaAGI1lIb4,XIL: Cross-Expanding Incremental Learning,3,False,0,0,0,0,,high,"The paper focuses on Class-Incremental Learning and domain transferability to improve model performance and accuracy, with no mention of AI safety, alignment, or catastrophic risk."
1MUZsrJxi9,GAR: Generative Adversarial Reinforcement Learning for Formal Theorem Proving,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and efficiency of formal theorem proving using an adversarial RL framework, with no mention of AI safety, alignment, or catastrophic risk."
RwdGIIjPlC,SP-VLA: A Joint Model Scheduling and Token Pruning Approach for VLA Model Acceleration,3,False,0,0,0,0,,high,"The paper focuses on improving the computational efficiency and execution speed of VLA models for robotics, which is a general capability/performance improvement with no safety or alignment motivation."
t5cYJlV6aJ,ExpGuard: LLM Content Moderation in Specialized Domains,4,True,3,2,1,6,Safeguards,high,"The paper focuses on developing a specialized guardrail model to prevent harmful outputs in technical domains, which falls under general inference-time safety bounding."
YR3CNvFfCr,Directed Semi-Simplicial Learning with Applications to Brain Activity Decoding,3,False,0,0,0,0,,high,"The paper focuses on improving the expressivity of Graph Neural Networks through topological deep learning for brain activity decoding, with no mention of AI safety or alignment."
PSIe9mmF7a,Auditing Black-Box LLM APIs with a Rank-Based Uniformity Test,4,True,3,2,1,6,Safeguards,high,"The paper focuses on auditing black-box APIs to detect malicious substitutions or safety-compromising modifications, serving as a general inference-time safety bounding/verification mechanism."
AiBUm6iKBf,"SERUM: Simple, Efficient, Robust, and Unifying Marking for Diffusion-based Image Generation",2,False,0,0,0,0,,high,"The paper focuses on watermarking for image provenance and detection, which is a reliability/transparency capability for current-generation models, falling under Class 2."
TNfjckDeh4,UnLoc: Leveraging Depth Uncertainties for Floorplan Localization,3,False,0,0,0,0,,high,"The paper focuses on camera localization and depth uncertainty in floorplans, which is a standard computer vision/robotics capability task with no safety or alignment motivation."
1nqu7bK1mm,WFR-FM: Simulation-Free Dynamic Unbalanced Optimal Transport,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and accuracy of optimal transport for biological data and generative modeling, with no mention of AI safety, alignment, or catastrophic risk."
L1FUfBCL0c,CoT Vectors: Transferring and Probing the Reasoning Mechanisms of LLMs,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of Chain-of-Thought reasoning using task vectors, which is a general capability improvement rather than a safety or alignment intervention."
LSHSaY4gYM,Massive Memorization with Hundreds of Trillions of Parameters for Sequential Transducer Generative Recommenders,3,False,0,0,0,0,,high,"The paper focuses on improving the scalability, latency, and performance of recommendation systems through a novel attention mechanism, with no mention of AI safety or alignment."
gX42SSbjcC,FutureMind: Equipping Small Language Models with Strategic Thinking-Pattern Priors via Adaptive Knowledge Distillation,3,False,0,0,0,0,,high,"The paper focuses on improving the reasoning and retrieval capabilities of small language models via knowledge distillation, with no mention of safety, alignment, or risk mitigation."
eux1cp8GqC,Latent Veracity Inference for Identifying Errors in Stepwise Reasoning,2,False,0,0,0,0,,high,"The paper focuses on identifying errors in Chain-of-Thought reasoning to improve accuracy and reliability on standard benchmarks, which falls under standard hallucination mitigation and reliability (Class 2)."
5xBT5Ziute,MatRIS: Toward Reliable and Efficient Pretrained Machine Learning Interatomic Potentials,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and accuracy of machine learning interatomic potentials for materials science, which is a general capabilities/performance improvement task with no safety or alignment motivation."
DfxkLdy2Cd,Reasoning or Retrieval? A Study of Answer Attribution on Large Reasoning Models,4,True,3,2,1,6,Alignment Training,high,The paper identifies a misalignment where models 'hack' reward signals via retrieval instead of reasoning and proposes a training framework (FARL) combining memory unlearning and RL to fix this.
8s5jBVybhQ,Remotely Detectable Robot Policy Watermarking,1,False,0,0,0,0,,high,"The paper focuses on intellectual property protection and ownership verification via watermarking, which falls under the category of copyright/data attribution and traditional AI ethics/policy."
S1OCRfHJAg,Frequency-Domain Better than Time-Domain for Causal Structure Recovery in Dynamical Systems on Networks,3,False,0,0,0,0,,high,"The paper focuses on causal structure recovery in dynamical systems using signal processing techniques (Wiener Filters), which is a general machine learning/statistics capability problem with no safety or alignment motivation."
